file_name,subject_type,theme_type,painting_type,ground_material,purpose,objects,keywords,era
HS_0104_1,미분류,미분류,일필+공필,견(비단),장식,봉황,"봉황, 길상, 번영, 평화, 부귀",일제강점
HS_0067_1,미분류,미분류,일필+공필,한지,장식,사슴,"사슴, 장수, 복, 자연조화, 신령",일제강점
HS_0167_1,미분류,미분류,공필,한지,"장식, 행사",까치,"까치, 매화, 나비, 길상, 강인함",일제강점
HS_0113_2,미분류,미분류,일필+공필,한지,장식,소나무,"소나무, 절개, 장수, 도학, 은일처사",미상
HS_0013_2,미분류,미분류,일필+공필,수입지(양지),장식,물고기,"물고기, 풍요, 다산, 생명력, 번영",일제강점
HS_0146_2,미분류,미분류,일필+공필,한지,장식,장미,"장미, 참새, 부귀, 평화",조선후기
HS_0046_2,미분류,미분류,공필,한지,장식,쏘가리,"쏘가리, 수대조, 다산, 풍요, 자연조화",미상
HS_0032_1,미분류,미분류,일필+공필,한지,장식,새,"새, 매화, 생명력, 인내, 희망",미상
HS_0132_1,미분류,미분류,일필+공필,한지,"장식, 행사",금계,"금계, 부귀, 번영, 길상, 상승",일제강점
HS_0158_2,미분류,미분류,일필+공필,한지,장식,메기,"메기, 풍요, 번성, 장수, 물고기",조선후기
HS_0058_2,미분류,미분류,공필,한지,장식,괴석,"괴석, 건강, 장수, 생명력",일제강점
HS_0151_1,미분류,미분류,일필+공필,한지,장식,개구리,"개구리, 번영, 다산, 풍요",조선후기
HS_0125_2,미분류,미분류,일필+공필,수입지(양지),장식,연못,"연못, 피라미, 다산, 번성, 생명력",미상
HS_0025_2,미분류,미분류,일필+공필,수입지(양지),장식,삼국지,"삼국지, 무인, 용맹, 충절, 권위",광복이후
HS_0054_2,미분류,미분류,공필,한지,장식,토끼,"토끼, 장수, 번영, 다산",광복이후
HS_0154_2,미분류,미분류,일필+공필,한지,장식,잉어,"잉어, 출세, 번영, 생명력",조선후기
HS_0029_2,미분류,미분류,일필+공필,수입지(양지),장식,나비,"나비, 부귀, 기쁨, 길상",광복이후
HS_0120_1,미분류,미분류,일필+공필,수입지(양지),장식,산,"산, 소나무, 자연, 조화, 상서로움",미상
HS_0020_1,미분류,미분류,기타,수입지(양지),"장식, 행사",대나무,"대나무, 절개, 들꽃, 생명력, 희망",일제강점
HS_0129_2,미분류,미분류,일필+공필,수입지(양지),장식,쏘가리,"쏘가리, 다산, 번영, 복사꽃, 길상",미상
HS_0043_1,미분류,미분류,일필+공필,한지,장식,금계,"금계, 화합, 길상, 다복, 매화",미상
HS_0037_2,미분류,미분류,일필+공필,한지,"장식, 행사",새,"새, 부부화합, 평온, 다정함, 조화",일제강점
HS_0194_1,미분류,미분류,일필+공필,한지,"장식, 행사",제비,"제비, 귀환, 길조, 희망, 가족",미상
HS_0094_1,미분류,미분류,공필,수입지(양지),장식,산봉우리,"산봉우리, 수양버들, 자연, 평온함, 생명력",광복이후
HS_0212_3,미분류,미분류,일필+공필,기타,"장식, 행사",모란,"모란, 국화, 장수, 부귀, 희망",미상
HS_0183_2,미분류,미분류,공필,한지,장식,매,"매, 거북, 백로, 정의, 청렴",조선후기
HS_0086_1,미분류,미분류,공필,한지,장식,정자,"정자, 은일처사, 사색, 이상세계",광복이후
HS_0186_1,미분류,미분류,일필+공필,한지,"장식, 행사",나비,"나비, 화합, 번영, 다산",광복이후
HS_0191_2,미분류,미분류,일필+공필,한지,"장식, 행사",소나무,"소나무, 꿩, 모란, 불로초, 장수",광복이후
HS_0098_1,미분류,미분류,공필,수입지(양지),장식,소나무,"소나무, 산수, 가옥, 강인함, 조화",광복이후
HS_0198_1,미분류,미분류,공필,한지,"장식, 행사",푸른 꽃,"푸른 꽃, 붉은 꽃, 생명력, 조화, 풍요",일제강점
HS_0091_2,미분류,미분류,공필,수입지(양지),장식,매화나무,"매화나무, 희망, 순수, 절개, 강인함",광복이후
HS_0207_1,미분류,미분류,공필,한지,"장식, 행사",연꽃,"연꽃, 청정, 번영, 조화",광복이후
HS_0181_3,미분류,미분류,일필+공필,기타,장식,거북,"거북, 장수, 권위, 안정",일제강점
HS_0219_1,미분류,미분류,일필+공필,유리,장식,복문자,"복문자, 연꽃문양, 행운, 행복",일제강점
HS_0210_2,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",다람쥐,"다람쥐, 근면함, 번창, 가정",미상
HS_0215_1,미분류,미분류,기타,한지,"장식, 행사",게,"게, 새우, 풍요, 권세, 장수",광복이후
HS_0094_2,미분류,미분류,공필,수입지(양지),장식,연꽃,"연꽃, 청렴, 순수, 생명력, 나비, 다산, 풍요, 화합",광복이후
HS_0183_1,미분류,미분류,공필,한지,장식,메기,"메기, 풍요, 재물운, 토끼, 장수, 매화",조선후기
HS_0083_1,미분류,미분류,공필,한지,장식,정자,"정자, 은일처사, 조화, 고매함, 초월",광복이후
HS_0186_2,미분류,미분류,일필+공필,한지,"장식, 행사",불로초,"불로초, 장수, 무병, 생명력",광복이후
HS_0086_2,미분류,미분류,공필,한지,장식,쏘가리,"쏘가리, 풍요, 생명력, 행운",광복이후
HS_0198_2,미분류,미분류,공필,한지,"장식, 행사",해태,"해태, 기린, 벽사, 덕망, 출세",일제강점
HS_0091_1,미분류,미분류,공필,수입지(양지),장식,바위산,"바위산, 소나무, 가옥, 영속성, 평온함",광복이후
HS_0191_1,미분류,미분류,일필+공필,한지,"장식, 행사",나비,"나비, 꽃, 사랑, 행운, 다산",광복이후
HS_0098_2,미분류,미분류,공필,수입지(양지),장식,국화,"국화, 계절, 평안, 인내, 풍요",광복이후
HS_0221_3,미분류,미분류,일필,수입지(양지),장식,게,"게, 연잎, 융통성, 적응력, 끈기",일제강점
HS_0207_2,미분류,미분류,공필,한지,"장식, 행사",오리,"오리, 금슬, 화목, 평화",광복이후
HS_0210_1,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",봉황,"봉황, 평화, 번영, 신비로움",미상
HS_0219_2,미분류,미분류,일필+공필,유리,장식,새,"새, 매화, 자유, 번영, 절개",일제강점
HS_0215_2,미분류,미분류,기타,한지,"장식, 행사",연꽃,"연꽃, 제비, 길상, 청결, 희망",광복이후
HS_0202_1,미분류,미분류,일필+공필,견(비단),장식,삽살개,"삽살개, 수호, 평화, 길상, 안락",광복이후
HS_0162_1,미분류,미분류,일필+공필,한지,장식,국화,"국화, 절개, 장수, 생명력",조선후기
HS_0030_3,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",보병,"보병, 장수, 복, 풍요",미상
HS_0116_2,미분류,미분류,일필+공필,한지,장식,학,"학, 불로장생, 고결함, 신성함, 상서로움",미상
HS_0075_2,미분류,미분류,일필+공필,한지,장식,보병,"보병, 전서체 문양, 길상, 장수, 평안",일제강점
HS_0101_1,미분류,미분류,일필+공필,견(비단),장식,대나무,"대나무, 절개, 강인함, 군자",일제강점
HS_0108_2,미분류,미분류,일필+공필,견(비단),장식,기암괴석,"기암괴석, 인내, 강인함, 자연",일제강점
HS_0001_1,미분류,미분류,일필+공필,한지,"장식, 행사",국화,"국화, 나비, 고결함, 변화, 소망",광복이후
HS_0179_2,미분류,미분류,일필+공필,기타,장식,암탉,"암탉, 평화, 조화, 문운, 번영",일제강점
HS_0070_1,미분류,미분류,일필+공필,한지,장식,학,"학, 불로장생, 사슴, 장수",일제강점
HS_0170_1,미분류,미분류,일필+공필,수입지(양지),장식,참새,"참새, 복사꽃, 화목, 희망, 자연의 조화",미상
HS_0079_2,미분류,미분류,일필+공필,한지,장식,보병,"보병, 장수, 안정, 복, 가정",일제강점
HS_0104_2,미분류,미분류,일필+공필,견(비단),장식,기암괴석,"기암괴석, 소나무, 이상향, 불로장생, 자연",일제강점
HS_0167_2,미분류,미분류,공필,한지,"장식, 행사",모란,"모란, 나비, 부귀, 번영, 조화",일제강점
HS_0067_2,미분류,미분류,일필+공필,한지,장식,잉어,"잉어, 진취, 생명력, 출세, 번영",일제강점
HS_0013_1,미분류,미분류,일필+공필,수입지(양지),장식,물고기,"물고기, 풍요, 다산, 생명력, 번영",일제강점
HS_0113_1,미분류,미분류,일필+공필,한지,장식,바위산,"바위산, 동굴, 다리, 자연조화, 평온",미상
HS_0046_1,미분류,미분류,공필,한지,장식,복사꽃,"복사꽃, 새, 생명력, 희망, 행운",미상
HS_0014_3,미분류,미분류,일필+공필,수입지(양지),장식,자라,"자라, 장수, 안정, 소망",일제강점
HS_0146_1,미분류,미분류,일필+공필,한지,장식,관념산수,"관념산수, 자연조화, 이상향",조선후기
HS_0132_2,미분류,미분류,일필+공필,한지,"장식, 행사",메뚜기,"메뚜기, 번식, 풍요, 다산, 생명력",일제강점
HS_0032_2,미분류,미분류,일필+공필,한지,장식,메기,"메기, 풍요, 다산, 생명력, 번영",미상
HS_0058_1,미분류,미분류,공필,한지,장식,벌,"벌, 부지런함, 번영, 생명력",일제강점
HS_0151_2,미분류,미분류,일필+공필,한지,장식,날. 순수,"날. 순수, 고결함, 사랑",조선후기
HS_0158_1,미분류,미분류,일필+공필,한지,장식,모란,"모란, 부귀, 번영, 나비, 변화, 희망",조선후기
HS_0025_1,미분류,미분류,일필+공필,수입지(양지),장식,소나무,"소나무, 학, 둥지, 장수, 불로장생",광복이후
HS_0125_1,미분류,미분류,일필+공필,수입지(양지),장식,산,"산, 나무, 자연, 평온, 영속성",미상
HS_0154_1,미분류,미분류,일필+공필,한지,장식,나비,"나비, 화합, 번영, 생명력",조선후기
HS_0054_1,미분류,미분류,공필,한지,장식,모란,"모란, 부귀, 영화, 풍요",광복이후
HS_0020_2,미분류,미분류,기타,수입지(양지),"장식, 행사",바위,"바위, 초월, 내면수양, 불변의 의지",일제강점
HS_0129_1,미분류,미분류,일필+공필,수입지(양지),장식,산,"산, 자연, 평온, 조화, 삶",미상
HS_0029_1,미분류,미분류,일필+공필,수입지(양지),장식,연꽃,"연꽃, 청정, 번영, 조화",광복이후
HS_0120_2,미분류,미분류,일필+공필,수입지(양지),장식,잉어,"잉어, 번영, 출세, 역동성, 소망",미상
HS_0043_2,미분류,미분류,일필+공필,한지,장식,쏘가리,"쏘가리, 생명력, 출세, 풍요, 자연",미상
HS_0037_1,미분류,미분류,일필+공필,한지,"장식, 행사",나비,"나비, 생명력, 길상, 변화, 희망",일제강점
HS_0165_2,미분류,미분류,공필,한지,"장식, 행사",나비,"나비, 국화, 변화, 소망, 장수",일제강점
HS_0065_2,미분류,미분류,일필+공필,한지,장식,쏘가리,"쏘가리, 다산, 번창, 성장, 가족",일제강점
HS_0118_2,미분류,미분류,일필+공필,한지,장식,연어,"연어, 생명력, 번영, 순환, 역동성",미상
HS_0011_1,미분류,미분류,공필,한지,장식,새,"새, 매화, 희망, 조화, 길상",광복이후
HS_0111_1,미분류,미분류,일필+공필,한지,장식,가옥,"가옥, 평온, 공존, 안정, 번영",미상
HS_0018_2,미분류,미분류,기타,수입지(양지),"장식, 행사",난초,"난초, 석분, 자생력, 고결함",일제강점
HS_0072_1,미분류,미분류,일필+공필,한지,장식,물총새,"물총새, 모란, 부귀영화, 온화함, 번영",일제강점
HS_0172_1,미분류,미분류,일필+공필,기타,장식,모란,"모란, 부귀, 영화, 아름다운 삶",일제강점
HS_0106_2,미분류,미분류,일필+공필,견(비단),장식,관동팔경,"관동팔경, 나룻배, 산수, 인간의 평온",일제강점
HS_0077_2,미분류,미분류,일필+공필,한지,장식,보병,"보병, 모란, 잎사귀, 풍요, 조화",일제강점
HS_0177_2,미분류,미분류,일필+공필,기타,장식,기린,"기린, 선비정신, 행복, 행운, 이상세계",일제강점
HS_0103_1,미분류,미분류,일필+공필,견(비단),장식,모란,"모란, 나비, 부귀영화, 풍요, 연정",일제강점
HS_0151_3,미분류,미분류,일필+공필,한지,장식,메기,"메기, 물고기, 번영, 생명력, 성장",조선후기
HS_0003_1,미분류,미분류,일필+공필,한지,장식,매화,"매화, 금계, 강인함, 번영, 절개, 이상",조선후기
HS_0160_1,미분류,미분류,일필+공필,한지,장식,장미,"장미, 기쁨, 행복",조선후기
HS_0069_2,미분류,미분류,일필+공필,한지,장식,잉어,"잉어, 출세, 인내, 번영",일제강점
HS_0169_2,미분류,미분류,일필+공필,수입지(양지),장식,붕어,"붕어, 다산, 번영, 풍요, 화목",미상
HS_0060_1,미분류,미분류,공필,한지,장식,나비,"나비, 목련, 부귀공명, 화합, 생명력, 장수",일제강점
HS_0014_2,미분류,미분류,일필+공필,수입지(양지),장식,새우,"새우, 근면, 번영, 생명력",일제강점
HS_0114_2,미분류,미분류,일필+공필,한지,장식,기러기,"기러기, 다복, 조화, 길상, 평화",미상
HS_0041_2,미분류,미분류,일필+공필,한지,"장식, 행사",가옥,"가옥, 평온, 풍요, 안정, 자연조화",광복이후
HS_0148_1,미분류,미분류,일필+공필,한지,장식,매미,"매미, 변화, 성장, 괴석, 견고함",조선후기
HS_0048_1,미분류,미분류,일필+공필,한지,장식,금계,"금계, 모란, 부귀, 번영, 부부화합",미상
HS_0135_1,미분류,미분류,일필+공필,한지,"장식, 행사",오리,"오리, 부부금슬, 가정평안, 번성, 자손번영",일제강점
HS_0035_1,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",벚꽃,"벚꽃, 희망, 다람쥐, 부지런함, 벚꽃과 초록의 조화",일제강점
HS_0156_1,미분류,미분류,일필+공필,한지,장식,복사꽃,"복사꽃, 패랭이 새, 봄, 희망, 생명력",조선후기
HS_0056_1,미분류,미분류,일필+공필,한지,장식,백로,"백로, 고결함, 청렴, 신성, 조화",미상
HS_0022_2,미분류,미분류,기타,수입지(양지),"장식, 행사",바위,"바위, 초월, 내면수양, 불변의 의지",일제강점
HS_0122_2,미분류,미분류,일필+공필,수입지(양지),장식,쏘가리,"쏘가리, 풍요, 다산, 평화, 조화",미상
HS_0153_2,미분류,미분류,일필+공필,한지,장식,잉어,"잉어, 게, 출세, 풍요, 생명력",조선후기
HS_0053_2,미분류,미분류,공필,한지,장식,사슴,"사슴, 장수, 건강, 평온",광복이후
HS_0027_1,미분류,미분류,일필+공필,수입지(양지),장식,학,"학, 불로장생, 고결함, 신선, 초월",광복이후
HS_0127_1,미분류,미분류,일필+공필,수입지(양지),장식,산,"산, 나무, 평온, 생명력, 정자",미상
HS_0044_1,미분류,미분류,일필+공필,한지,장식,전어,"전어, 다산, 풍요, 조화",미상
HS_0039_1,미분류,미분류,일필+공필,한지,장식,모란,"모란, 부귀영화, 번영, 전통적 상징성",미상
HS_0130_2,미분류,미분류,공필,수입지(양지),"장식, 행사",사슴,"사슴, 장수, 복, 길상, 평안",일제강점
HS_0030_2,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",보병,"보병, 두루마리, 문방기물, 학문, 품격",미상
HS_0093_1,미분류,미분류,공필,수입지(양지),장식,소나무,"소나무, 생명력, 절개, 장수,",광복이후
HS_0193_1,미분류,미분류,일필+공필,한지,"장식, 행사",오리,"오리, 화목, 길상, 생명력, 부부애",미상
HS_0184_2,미분류,미분류,일필+공필,한지,"장식, 행사",새,"새, 길상, 평안, 번영, 생명력",광복이후
HS_0084_2,미분류,미분류,공필,한지,장식,잉어,"잉어, 입신양명, 연잎, 생명력, 조화",광복이후
HS_0181_1,미분류,미분류,일필+공필,기타,장식,석류,"석류, 다산, 풍요, 자손",일제강점
HS_0088_2,미분류,미분류,공필,한지,장식,숭어,"숭어, 조개, 번영, 풍요, 길상",광복이후
HS_0188_2,미분류,미분류,일필+공필,한지,"장식, 행사",석류,"석류, 새, 다산, 화목, 풍요",광복이후
HS_0081_1,미분류,미분류,일필+공필,한지,장식,모란,"모란, 나비, 부귀영화, 아름다움, 희망",일제강점
HS_0207_3,미분류,미분류,공필,한지,"장식, 행사",물고기,"물고기, 다산, 행운, 풍요",광복이후
HS_0096_2,미분류,미분류,공필,수입지(양지),장식,잉어,"잉어, 쏘가리, 풍요, 출세, 강인함",광복이후
HS_0221_2,미분류,미분류,일필,수입지(양지),장식,쏘가리,"쏘가리, 건강, 민첩함, 자연 질서",일제강점
HS_0200_1,미분류,미분류,일필+공필,견(비단),장식,게,"게, 입신양명, 번성, 생명력",광복이후
HS_0217_2,미분류,미분류,기타,한지,"장식, 행사",연꽃,"연꽃, 준치, 청렴, 다산, 풍요",광복이후
HS_0212_1,미분류,미분류,일필+공필,기타,"장식, 행사",죽순,"죽순, 매화, 순결, 희망, 성장",미상
HS_0023_1,미분류,미분류,일필+공필,수입지(양지),장식,국화,"국화, 나비, 새, 아름다움, 화합, 기쁨, 절개, 장수",광복이후
HS_0071_3,미분류,미분류,일필+공필,한지,장식,쏘가리,"쏘가리, 번성, 풍요, 생명력",일제강점
HS_0123_1,미분류,미분류,일필+공필,수입지(양지),장식,산,"산, 장수, 화합, 봉우리, 보호",미상
HS_0157_2,미분류,미분류,일필+공필,한지,장식,새,"새, 화목, 길상",조선후기
HS_0057_2,미분류,미분류,공필,한지,장식,금계,"금계, 괴석, 번영, 불변",일제강점
HS_0034_2,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",원숭이,"원숭이, 번영, 출세, 활력",일제강점
HS_0040_1,미분류,미분류,공필,한지,장식,매화,"매화, 새, 절개, 생명력, 조화",광복이후
HS_0149_2,미분류,미분류,일필+공필,한지,장식,옥잠화,"옥잠화, 잎, 청정, 번영, 고결함",조선후기
HS_0012_3,미분류,미분류,일필+공필,수입지(양지),장식,물고기 쌍,"물고기 쌍, 조화, 번영, 평안",일제강점
HS_0049_2,미분류,미분류,일필+공필,한지,장식,딱따구리,"딱따구리, 평화, 희망, 밝은 미래, 생명력",미상
HS_0131_1,미분류,미분류,일필+공필,한지,"장식, 행사",사슴,"사슴, 장수, 복, 다산, 평안",일제강점
HS_0031_1,미분류,미분류,일필+공필,한지,장식,꿩,"꿩, 부귀, 화목, 조화, 길상",미상
HS_0045_2,미분류,미분류,일필+공필,한지,장식,물총새,"물총새, 길상, 행운, 새로운 시작",미상
HS_0145_2,미분류,미분류,일필+공필,한지,장식,나비,"나비, 변화, 발전, 풍요",조선후기
HS_0026_2,미분류,미분류,일필+공필,수입지(양지),장식,삼국지,"삼국지, 충의, 용맹, 영웅",광복이후
HS_0126_2,미분류,미분류,일필+공필,수입지(양지),장식,복어,"복어, 풍요, 행운, 생명력",미상
HS_0152_1,미분류,미분류,일필+공필,한지,장식,새,"새, 자유, 길상",조선후기
HS_0052_1,미분류,미분류,공필,한지,장식,모란,"모란, 부귀영화, 풍요, 화합, 자연",광복이후
HS_0107_1,미분류,미분류,일필+공필,견(비단),장식,연꽃,"연꽃, 잉어, 청렴, 부귀, 출세",일제강점
HS_0007_1,미분류,미분류,일필+공필,한지,장식,물총새,"물총새, 연꽃, 행운, 청정, 번영",조선후기
HS_0073_2,미분류,미분류,일필+공필,한지,장식,붕어,"붕어, 풍요, 번창, 생명력, 부",일제강점
HS_0173_2,미분류,미분류,일필+공필,기타,장식,학,"학, 불로장생, 우아함, 길상, 영원",일제강점
HS_0119_1,미분류,미분류,일필+공필,한지,장식,가옥,"가옥, 산수, 평온, 안정, 조화",미상
HS_0110_2,미분류,미분류,일필+공필,한지,장식,바위,"바위, 난초, 절개, 유연함, 청아함",미상
HS_0164_1,미분류,미분류,공필,한지,"장식, 행사",해,"해, 오동나무, 생명력, 고결함, 권위",일제강점
HS_0036_3,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",물총새,"물총새, 행운, 새출발, 활력",일제강점
HS_0015_1,미분류,미분류,기타,수입지(양지),"장식, 행사",산봉우리,"산봉우리, 관념산수, 인내, 강인함, 정기",일제강점
HS_0115_1,미분류,미분류,일필+공필,한지,장식,산,"산, 생명력, 의지, 안정, 평온",미상
HS_0147_3,미분류,미분류,일필+공필,한지,장식,새우,"새우, 장수, 길상, 다산, 풍요",조선후기
HS_0161_2,미분류,미분류,일필+공필,한지,장식,쏘가리,"쏘가리, 새우, 풍요, 번성, 장수",조선후기
HS_0068_1,미분류,미분류,일필+공필,한지,장식,학,"학, 소나무, 장수, 불로장생, 상서로움",일제강점
HS_0168_1,미분류,미분류,공필,한지,"장식, 행사",소나무,"소나무, 장수, 절개, 강인함",일제강점
HS_0059_3,미분류,미분류,공필,한지,장식,괴석,"괴석, 견고함, 장수, 안정, 강인함",일제강점
HS_0102_2,미분류,미분류,일필+공필,견(비단),장식,기암괴석,"기암괴석, 소나무, 나룻배, 이상향, 장수, 번영",일제강점
HS_0002_2,미분류,미분류,일필+공필,기타,"장식, 행사",복숭아,"복숭아, 불로장생, 건강, 풍요",미상
HS_0024_3,미분류,미분류,일필+공필,수입지(양지),장식,그네,"그네, 가족, 평온",광복이후
HS_0076_1,미분류,미분류,일필+공필,한지,장식,나비,"나비, 모란, 사랑, 기쁨, 화합, 부귀영화",일제강점
HS_0176_1,미분류,미분류,일필+공필,기타,장식,연꽃,"연꽃, 청정, 해탈, 생명력",일제강점
HS_0216_1,미분류,미분류,기타,한지,"장식, 행사",물고기,"물고기, 다산, 풍요, 조화, 생명력",광복이후
HS_0208_1,미분류,미분류,일필+공필,한지,"장식, 행사",게,"게, 절개, 번영, 부귀, 화합",미상
HS_0204_1,미분류,미분류,일필+공필,견(비단),장식,고양이,"고양이, 벽사, 수호, 평안",광복이후
HS_0213_2,미분류,미분류,기타,한지,"장식, 행사",잉어,"잉어, 성장, 번영, 장수, 풍요",광복이후
HS_0182_3,미분류,미분류,공필,한지,장식,매화,"매화, 조기, 절개, 희망, 다산, 풍요",조선후기
HS_0185_1,미분류,미분류,일필+공필,한지,"장식, 행사",가옥,"가옥, 가족, 평온, 자연",광복이후
HS_0085_1,미분류,미분류,공필,한지,장식,산수,"산수, 가옥, 나무, 평온, 절개",광복이후
HS_0092_2,미분류,미분류,공필,수입지(양지),장식,복사꽃,"복사꽃, 번영, 생명력, 희망",광복이후
HS_0192_2,미분류,미분류,공필,한지,장식,물고기,"물고기, 다산, 풍요, 생명력",광복이후
HS_0097_1,미분류,미분류,공필,수입지(양지),장식,기러기,"기러기, 부부금슬, 평화, 순환",광복이후
HS_0220_1,미분류,미분류,일필+공필,수입지(양지),장식,제비,"제비, 희망, 귀환, 평화, 길조",일제강점
HS_0197_1,미분류,미분류,공필,한지,"장식, 행사",새,"새, 길상, 번영, 생명력",일제강점
HS_0180_2,미분류,미분류,일필+공필,기타,장식,붓,"붓, 학문, 성장, 창의, 번영",일제강점
HS_0089_1,미분류,미분류,공필,한지,장식,은일처사,"은일처사, 다리, 사슴, 은둔, 장수",광복이후
HS_0189_1,미분류,미분류,일필+공필,한지,"장식, 행사",가옥,"가옥, 평온함, 풍요, 화목",광복이후
HS_0080_2,미분류,미분류,일필+공필,한지,장식,보병,"보병, 기품, 평안, 풍요, 장식성",일제강점
HS_0211_2,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",수양버들,"수양버들, 인내, 올빼미, 지혜",미상
HS_0218_1,미분류,미분류,일필+공필,한지,장식,금계,"금계, 부귀공명, 화목, 번영, 길상",조선후기
HS_0206_1,미분류,미분류,일필+공필,한지,장식,모란,"모란, 새, 부귀, 길상, 조화",미상
HS_0214_1,미분류,미분류,기타,한지,"장식, 행사",물총새,"물총새, 지혜, 행운, 번영, 에너지",광복이후
HS_0182_2,미분류,미분류,공필,한지,장식,호랑이,"호랑이, 표범, 용맹, 권세, 행운",조선후기
HS_0082_2,미분류,미분류,공필,한지,장식,수양버들 장수,"수양버들 장수, 강인함",광복이후
HS_0095_1,미분류,미분류,공필,수입지(양지),장식,소상팔경,"소상팔경, 나룻배, 수양버들, 평온, 유연함",광복이후
HS_0222_1,미분류,미분류,일필+공필,수입지(양지),장식,나비,"나비, 변화, 행복, 모란, 부귀영화",일제강점
HS_0195_1,미분류,미분류,일필+공필,한지,"장식, 행사",제비,"제비, 행운, 길상, 소망, 희망",미상
HS_0199_1,미분류,미분류,일필+공필,견(비단),장식,오리,"오리, 화목, 다산, 풍요, 가족",광복이후
HS_0190_2,미분류,미분류,일필+공필,한지,"장식, 행사",석류나무,"석류나무, 풍요, 가정, 새, 길상",광복이후
HS_0099_1,미분류,미분류,일필+공필,견(비단),장식,석류,"석류, 풍요, 다산, 생명력",일제강점
HS_0187_1,미분류,미분류,일필+공필,한지,"장식, 행사",모란,"모란, 부귀영화, 새, 길상, 화목",광복이후
HS_0087_1,미분류,미분류,공필,한지,장식,시의산수,"시의산수, 고결, 구름, 변화",광복이후
HS_0024_2,미분류,미분류,일필+공필,수입지(양지),장식,모란,"모란, 부귀영화, 번영, 화려함",광복이후
HS_0124_2,미분류,미분류,일필+공필,수입지(양지),장식,복어,"복어, 풍요, 다산, 행운, 평온",미상
HS_0059_2,미분류,미분류,공필,한지,장식,모란,"모란, 부귀, 번영, 화려함, 평안",일제강점
HS_0150_1,미분류,미분류,일필+공필,한지,장식,백로,"백로, 순수함, 고결함",조선후기
HS_0050_1,미분류,미분류,공필,한지,장식,학,"학, 불로장생, 신성, 고결함",미상
HS_0002_3,미분류,미분류,일필+공필,기타,"장식, 행사",모란,"모란, 부귀, 아름다움, 풍요",미상
HS_0159_2,미분류,미분류,일필+공필,한지,장식,숭어,"숭어, 다산, 풍요, 가족, 조화",조선후기
HS_0133_1,미분류,미분류,일필+공필,한지,"장식, 행사",다람쥐,"다람쥐, 민첩함, 근면함, 생명력, 시작",일제강점
HS_0033_1,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",단풍나무,"단풍나무, 모란, 괴석, 절개, 부귀영화",일제강점
HS_0047_2,미분류,미분류,공필,한지,장식,게,"게, 새우, 용기, 풍요, 다산",미상
HS_0147_2,미분류,미분류,일필+공필,한지,장식,나비,"나비, 변화, 발전, 풍요",조선후기
HS_0036_2,미분류,미분류,일필+공필,수입지(양지),"장식, 행사",토끼,"토끼, 장수, 화목, 풍요",일제강점
HS_0042_1,미분류,미분류,일필+공필,한지,장식,새,"새, 행복, 활력 결연, 화합, 가족",미상
HS_0021_1,미분류,미분류,기타,수입지(양지),"장식, 행사",매화,"매화, 절개, 생명력, 희망, 고결함",일제강점
HS_0128_2,미분류,미분류,일필+공필,수입지(양지),장식,숭어,"숭어, 다산, 재복, 극복, 생동감",미상
HS_0028_2,미분류,미분류,일필+공필,수입지(양지),장식,은일처사,"은일처사, 고결함, 은둔, 다산, 번창",광복이후
HS_0121_1,미분류,미분류,일필+공필,수입지(양지),장식,산수,"산수, 평온, 안정, 장수",미상
HS_0155_2,미분류,미분류,일필+공필,한지,장식,붕어,"붕어, 다산, 풍요, 행운",조선후기
HS_0055_2,미분류,미분류,공필,한지,장식,소,"소, 동자, 순수, 평안",광복이후
HS_0100_2,미분류,미분류,일필+공필,견(비단),장식,관동팔경,"관동팔경, 소나무숲, 나룻배, 절벽, 평안, 유유자적",일제강점
HS_0009_1,미분류,미분류,일필+공필,한지,장식,봉황,"봉황, 왕권, 평화, 번영, 길상",조선후기
HS_0109_1,미분류,미분류,일필+공필,수입지(양지),장식,왕,"왕, 충신, 질서, 권위, 안정",광복이후
HS_0026_3,미분류,미분류,일필+공필,수입지(양지),장식,분홍 꽃,"분홍 꽃, 번영, 생동감, 변화, 부귀영화",광복이후
HS_0074_1,미분류,미분류,일필+공필,한지,장식,모란,"모란, 부귀영화, 평안, 아름다움, 참새",일제강점
HS_0174_1,미분류,미분류,일필+공필,기타,장식,모란,"모란, 부귀영화, 도자기, 장식문양, 전통품격",일제강점
HS_0017_1,미분류,미분류,기타,수입지(양지),"장식, 행사",매화나무,"매화나무, 절개, 고결함, 이상",일제강점
HS_0117_1,미분류,미분류,일필+공필,한지,장식,산수,"산수, 가옥, 자연, 평안, 가족",미상
HS_0145_3,미분류,미분류,일필+공필,한지,장식,사슴,"사슴, 소나무, 불로초, 장수, 평안",조선후기
HS_0163_2,미분류,미분류,공필,한지,"장식, 행사",잉어,"잉어, 번영, 출세, 조화, 평안",일제강점
